holiday,temp,rain_1h,snow_1h,clouds_all,weather_main,date_time,hour_flag,traffic_volume
,292.16,0,0,1,Clear,9/17/2016 19:00,1,3592
,288.55,0,0,1,Clear,9/17/2016 20:00,1,3258
,286.45,0,0,1,Clear,9/17/2016 21:00,1,2932
,285.59,0,0,1,Mist,9/17/2016 22:00,1,3029
,285.23,0,0,1,Clear,9/17/2016 23:00,1,2984
,284.96,0,0,1,Clear,9/18/2016 0:00,1,1617
,284.76,0,0,1,Clear,9/18/2016 1:00,1,939
,284.54,0,0,1,Mist,9/18/2016 2:00,1,623
,284.61,0,0,1,Mist,9/18/2016 3:00,1,391
,284.47,0,0,1,Mist,9/18/2016 4:00,1,422
,284.96,0,0,1,Mist,9/18/2016 5:00,1,666
,285.34,0,0,1,Clear,9/18/2016 6:00,1,1204
,285.37,0,0,1,Clear,9/18/2016 7:00,1,1794
,287.06,0,0,1,Clear,9/18/2016 8:00,1,2948
,289.6,0,0,1,Clear,9/18/2016 9:00,1,3422
,290.47,0,0,1,Clear,9/18/2016 10:00,1,3759
,297.77,0,0,1,Clear,9/18/2016 13:00,1,4835
,299.05,0,0,75,Clouds,9/18/2016 14:00,1,4933
,299.83,0,0,1,Clear,9/18/2016 15:00,1,4959
,300.39,0,0,1,Clear,9/18/2016 16:00,1,5053
,299.97,0,0,1,Clear,9/18/2016 17:00,1,4609
,299.18,0,0,1,Clear,9/18/2016 18:00,1,4223
,297.54,0,0,1,Rain,9/18/2016 19:00,1,3201
,296.79,0,0,75,Clouds,9/18/2016 20:00,1,2494
,295.68,0,0,1,Clear,9/18/2016 21:00,1,2110
,295.29,0,0,1,Clear,9/18/2016 22:00,1,1671
,294.99,0,0,1,Clear,9/18/2016 23:00,1,1712
,294.94,0,0,1,Clear,9/19/2016 0:00,1,757
,294.04,0,0,1,Clear,9/19/2016 1:00,1,482
,293.4,0,0,1,Clear,9/19/2016 2:00,1,354
,292.49,0,0,1,Clear,9/19/2016 3:00,1,387
,290.89,0,0,0,Clear,9/19/2016 4:00,1,969
,290.48,0,0,0,Clear,9/19/2016 5:00,1,2845
,290.45,0,0,0,Clear,9/19/2016 6:00,1,5615
,290.28,0,0,0,Clear,9/19/2016 7:00,1,6298
,290.66,0,0,0,Clear,9/19/2016 8:00,1,5294
,291.22,0,0,0,Clear,9/19/2016 9:00,1,4728
,289.79,0,0,0,Clear,9/19/2016 10:00,1,4189
,289.26,0.25,0,0,Rain,9/19/2016 11:00,1,4343
,293.46,0,0,8,Clear,9/19/2016 12:00,1,4215
,296.55,0,0,8,Clear,9/19/2016 13:00,1,4199
,297.88,0,0,80,Clouds,9/19/2016 14:00,1,4442
,299.58,0,0,0,Clear,9/19/2016 15:00,1,4944
,298.15,0,0,0,Clear,9/19/2016 16:00,1,6078
,298.06,0,0,0,Clear,9/19/2016 17:00,1,5500
,296.94,0,0,0,Clear,9/19/2016 18:00,1,4047
,293.25,0,0,0,Clear,9/19/2016 19:00,1,3137
,290.61,0,0,0,Clear,9/19/2016 20:00,1,2372
,288.57,0,0,0,Clear,9/19/2016 21:00,1,2073
,287.69,0,0,0,Clear,9/19/2016 22:00,1,1446
,287.26,0,0,0,Clear,9/19/2016 23:00,1,898
,286.19,0,0,0,Clear,9/20/2016 0:00,1,578
,286.02,0,0,0,Clear,9/20/2016 1:00,1,396
,285.46,0,0,0,Clear,9/20/2016 2:00,1,391
,285.17,0,0,0,Clear,9/20/2016 3:00,1,518
,285.14,0,0,0,Clear,9/20/2016 4:00,1,1116
,284.79,0,0,0,Clear,9/20/2016 5:00,1,3176
,285.14,0,0,32,Clouds,9/20/2016 6:00,1,5904
,285.01,0,0,32,Clouds,9/20/2016 7:00,1,5887
,286.28,0,0,32,Clouds,9/20/2016 8:00,1,6224
,288,0,0,12,Clouds,9/20/2016 10:00,1,4438
,293.89,0,0,12,Clouds,9/20/2016 11:00,1,4220
,294,0,0,0,Clear,9/20/2016 12:00,1,4415
,294.32,0,0,0,Clear,9/20/2016 13:00,1,4351
,298.79,0,0,0,Clear,9/20/2016 14:00,1,4451
,299.7,0,0,24,Clouds,9/20/2016 15:00,1,4928
,298.46,0,0,24,Clouds,9/20/2016 16:00,1,6356
,298.32,0,0,24,Clouds,9/20/2016 17:00,1,6026
,296.59,0,0,36,Clouds,9/20/2016 18:00,1,4469
,295.22,0,0,36,Clouds,9/20/2016 19:00,1,3233
,293.75,0,0,36,Clouds,9/20/2016 20:00,1,2755
,293.15,0,0,88,Rain,9/20/2016 21:00,1,2298
,292.94,0,0,88,Rain,9/20/2016 22:00,1,1550
,292.5,0,0,88,Rain,9/20/2016 23:00,1,997
,292.29,0,0,48,Rain,9/21/2016 0:00,1,448
,291.22,0,0,48,Rain,9/21/2016 1:00,1,311
,290.83,0,0,48,Rain,9/21/2016 2:00,1,239
,290.56,0,0,0,Clear,9/21/2016 3:00,1,335
,290.23,0,0,0,Clear,9/21/2016 4:00,1,853
,290.25,0,0,0,Clear,9/21/2016 5:00,1,2821
,289.71,0,0,0,Clear,9/21/2016 6:00,1,5631
,289.7,0,0,0,Clear,9/21/2016 7:00,1,6419
,288.48,0,0,0,Clear,9/21/2016 8:00,1,6011
,289.53,0,0,92,Clouds,9/21/2016 9:00,1,5086
,289.69,0,0,92,Clouds,9/21/2016 10:00,1,4325
,289.94,0,0,100,Rain,9/21/2016 11:00,1,4557
,293.996,0,0,100,Rain,9/21/2016 12:00,1,4654
,293.996,0,0,100,Rain,9/21/2016 13:00,1,4499
,293.996,0,0,100,Rain,9/21/2016 14:00,1,4827
,289.775,0,0,56,Clouds,9/21/2016 15:00,1,5365
,289.775,0,0,56,Clouds,9/21/2016 16:00,1,6395
,291.83,0,0,88,Rain,9/21/2016 17:00,1,5899
,290.38,0,0,100,Rain,9/21/2016 18:00,1,4258
,291.69,0,0,100,Rain,9/21/2016 19:00,1,3164
,290.26,15.75,0,92,Rain,9/21/2016 21:00,1,2086
,290.21,5.42,0,92,Rain,9/21/2016 22:00,1,1329
,290.04,0.51,0,92,Rain,9/21/2016 23:00,1,793
,289.67,3.64,0,92,Rain,9/22/2016 0:00,1,444
,289.89,4.57,0,92,Rain,9/22/2016 1:00,1,291
,289.81,2.03,0,76,Rain,9/22/2016 2:00,1,218
,290.08,0,0,76,Rain,9/22/2016 3:00,1,313
,290.01,0.51,0,76,Rain,9/22/2016 4:00,1,900
,289.87,1.52,0,76,Rain,9/22/2016 5:00,1,2758
,289.62,1.02,0,80,Rain,9/22/2016 6:00,1,5559
,289.6,0,0,80,Clouds,9/22/2016 7:00,1,5868
,289.37,0,0,80,Clouds,9/22/2016 8:00,1,5456
,289.57,0,0,92,Rain,9/22/2016 9:00,1,4769
,289.92,0,0,92,Rain,9/22/2016 10:00,1,4434
,290.62,0,0,92,Rain,9/22/2016 11:00,1,4452
,290.41,0,0,92,Rain,9/22/2016 12:00,1,4524
,291.86,0,0,92,Rain,9/22/2016 13:00,1,4671
,291.2,0,0,100,Clouds,9/22/2016 14:00,1,5030
,291.33,0,0,100,Clouds,9/22/2016 15:00,1,5470
,291.12,0,0,100,Clouds,9/22/2016 16:00,1,6597
,289.89,0,0,92,Rain,9/22/2016 17:00,1,5934
,289.57,0,0,92,Rain,9/22/2016 18:00,1,4449
,289.54,0,0,92,Rain,9/22/2016 19:00,1,3058
,288.81,0,0,92,Rain,9/22/2016 20:00,1,2462
,288.92,0,0,92,Rain,9/22/2016 21:00,1,2036
,289.02,0,0,92,Rain,9/22/2016 22:00,1,1155
,288.7,0,0,92,Rain,9/22/2016 23:00,1,854
,288.13,0,0,92,Rain,9/23/2016 0:00,1,624
,288.13,0,0,92,Rain,9/23/2016 1:00,1,379
,287.73,0,0,92,Rain,9/23/2016 2:00,1,262
,287.59,0,0,92,Rain,9/23/2016 3:00,1,358
,287.45,0,0,92,Rain,9/23/2016 4:00,1,781
,287.59,0,0,92,Rain,9/23/2016 5:00,1,2617
,287.39,0,0,92,Rain,9/23/2016 6:00,1,5345
,287.57,0,0,92,Rain,9/23/2016 7:00,1,6098
,288.11,0,0,76,Rain,9/23/2016 8:00,1,4934
,288.27,0,0,80,Clouds,9/23/2016 9:00,1,4724
,289.15,0,0,80,Clouds,9/23/2016 10:00,1,4261
,291.12,0,0,80,Clouds,9/23/2016 11:00,1,4394
,293.57,0,0,36,Clouds,9/23/2016 12:00,1,4500
,292.89,0,0,36,Clouds,9/23/2016 13:00,1,4538
,292.2,0,0,92,Clouds,9/23/2016 14:00,1,4794
,290.77,7.13,0,92,Rain,9/23/2016 15:00,1,5400
,290.8,1.52,0,92,Rain,9/23/2016 16:00,1,5644
,290.38,3.94,0,76,Rain,9/23/2016 17:00,1,5173
,290.41,2.29,0,76,Rain,9/23/2016 18:00,1,4356
,289.94,0.25,0,76,Rain,9/23/2016 19:00,1,3243
,289.96,0,0,92,Clouds,9/23/2016 20:00,1,2571
,289.96,0,0,92,Clouds,9/23/2016 21:00,1,2755
,290.23,0,0,92,Clouds,9/23/2016 22:00,1,2304
,290.49,0,0,92,Clouds,9/23/2016 23:00,1,1604
,290.38,0,0,92,Clouds,9/24/2016 0:00,1,1089
,290.37,0,0,92,Clouds,9/24/2016 1:00,1,793
,290.38,0,0,92,Rain,9/24/2016 2:00,1,592
,290.62,0,0,92,Rain,9/24/2016 3:00,1,448
,290.62,0,0,92,Rain,9/24/2016 4:00,1,514
,290.59,0,0,92,Rain,9/24/2016 5:00,1,968
,290.58,0,0,92,Rain,9/24/2016 6:00,1,1660
,290.37,0,0,92,Rain,9/24/2016 7:00,1,2542
,290.22,0,0,88,Rain,9/24/2016 8:00,1,3470
,290.22,0,0,80,Clouds,9/24/2016 9:00,1,4187
,290.55,0,0,80,Clouds,9/24/2016 10:00,1,4404
,290.93,0,0,80,Clouds,9/24/2016 11:00,1,4104
,291.91,0,0,48,Clouds,9/24/2016 12:00,1,4666
,293.12,0,0,48,Clouds,9/24/2016 13:00,1,4471
,293.83,0,0,24,Clouds,9/24/2016 14:00,1,4483
,295.38,0,0,24,Clouds,9/24/2016 15:00,1,4489
,295.49,0,0,24,Clouds,9/24/2016 16:00,1,4536
,293.84,0,0,24,Clouds,9/24/2016 17:00,1,4448
,293.3,0,0,80,Clouds,9/24/2016 18:00,1,4150
,292.95,0,0,80,Clouds,9/24/2016 19:00,1,3608
,292.6,0,0,80,Clouds,9/24/2016 20:00,1,3135
,292.6,0,0,92,Clouds,9/24/2016 21:00,1,2937
,292.43,0,0,92,Clouds,9/24/2016 22:00,1,2734
,292.57,0,0,92,Clouds,9/24/2016 23:00,1,2540
,292.74,0,0,92,Rain,9/25/2016 0:00,1,1409
,292.65,0,0,92,Rain,9/25/2016 1:00,1,1000
,292.69,0,0,92,Rain,9/25/2016 2:00,1,656
,292.6,0.25,0,80,Rain,9/25/2016 3:00,1,412
,292.84,0,0,80,Rain,9/25/2016 4:00,1,375
,293.01,1.27,0,80,Rain,9/25/2016 5:00,1,541
,292.2,0,0,88,Rain,9/25/2016 6:00,1,890
,290.28,2.54,0,88,Rain,9/25/2016 7:00,1,1293
,289.69,2.03,0,88,Rain,9/25/2016 8:00,1,1963
,288.01,0,0,48,Rain,9/25/2016 9:00,1,2854
,288.01,0,0,48,Rain,9/25/2016 10:00,1,3718
,290.14,0,0,12,Clouds,9/25/2016 11:00,1,4191
,289.51,0,0,12,Clouds,9/25/2016 12:00,1,4587
,289.26,0,0,12,Clouds,9/25/2016 13:00,1,4246
,290.55,0,0,76,Clouds,9/25/2016 14:00,1,4118
,289.68,0,0,76,Clouds,9/25/2016 15:00,1,4787
,288.86,0.25,0,76,Rain,9/25/2016 16:00,1,4700
,288.32,0.25,0,80,Rain,9/25/2016 18:00,1,4255
,288.3,0,0,80,Clouds,9/25/2016 19:00,1,3520
,288.03,0.25,0,80,Rain,9/25/2016 20:00,1,2710
,287.73,0,0,48,Clouds,9/25/2016 20:00,0,2710
,286.76,0,0,48,Clouds,9/25/2016 21:00,1,2153
,285.95,0,0,48,Clouds,9/25/2016 22:00,1,1821
,285.12,0,0,12,Clouds,9/25/2016 23:00,1,1261
,284.67,0,0,12,Clouds,9/26/2016 0:00,1,449
,284.73,0,0,12,Clouds,9/26/2016 1:00,1,528
,284.69,0,0,32,Clouds,9/26/2016 2:00,1,418
,284.43,0,0,32,Clouds,9/26/2016 3:00,1,392
,283.88,0,0,32,Clouds,9/26/2016 4:00,1,922
,283.47,0,0,80,Clouds,9/26/2016 5:00,1,2830
,283.33,0,0,80,Clouds,9/26/2016 6:00,1,5646
,283.19,0,0,80,Clouds,9/26/2016 7:00,1,6049
,282.91,0,0,56,Clouds,9/26/2016 8:00,1,5900
,283.01,0,0,0,Clear,9/26/2016 9:00,1,4697
,284.02,0,0,0,Clear,9/26/2016 10:00,1,3878
,285.43,0,0,0,Clear,9/26/2016 11:00,1,4210
,287.47,0,0,0,Clear,9/26/2016 12:00,1,4170
,288.59,0,0,0,Clear,9/26/2016 13:00,1,4321
,289.82,0,0,0,Clear,9/26/2016 14:00,1,4639
,291.31,0,0,36,Clouds,9/26/2016 15:00,1,5124
,292.17,0,0,36,Clouds,9/26/2016 16:00,1,6022
,291.2,0,0,36,Clouds,9/26/2016 17:00,1,5439
,290.38,0,0,68,Clouds,9/26/2016 18:00,1,4044
,288.7,0,0,68,Clouds,9/26/2016 19:00,1,2986
,286.76,0,0,68,Clouds,9/26/2016 20:00,1,2277
,285.22,0,0,20,Clouds,9/26/2016 21:00,1,1842
,285.28,0,0,20,Clouds,9/26/2016 22:00,1,1475
,284.85,0,0,20,Clouds,9/26/2016 23:00,1,845
,284.29,0,0,0,Clear,9/27/2016 0:00,1,499
,283.65,0,0,0,Clear,9/27/2016 1:00,1,281
,283.35,0,0,0,Clear,9/27/2016 2:00,1,221
,283.02,0,0,32,Clouds,9/27/2016 3:00,1,309
,282.46,0,0,32,Clouds,9/27/2016 4:00,1,788
,282.18,0,0,32,Clouds,9/27/2016 5:00,1,2823
,281.76,0,0,0,Clear,9/27/2016 6:00,1,5750
,281.86,0,0,36,Clouds,9/27/2016 8:00,1,5537
,283.5,0,0,12,Clouds,9/27/2016 9:00,1,4531
,285.45,0,0,12,Clouds,9/27/2016 10:00,1,3968
,285.13,0,0,12,Clouds,9/27/2016 10:00,0,3968
,286.19,0,0,12,Clouds,9/27/2016 11:00,1,4281
,287.2,0,0,80,Clouds,9/27/2016 12:00,1,4406
,287.42,0,0,80,Clouds,9/27/2016 13:00,1,4232
,287.43,0,0,92,Rain,9/27/2016 14:00,1,4505
,287.61,0,0,92,Rain,9/27/2016 15:00,1,5062
,286.57,0,0,92,Rain,9/27/2016 16:00,1,6054
,285.59,0,0,92,Rain,9/27/2016 17:00,1,5442
,283.15,0.25,0,92,Rain,9/27/2016 18:00,1,4001
,282.88,0.28,0,92,Rain,9/27/2016 19:00,1,2813
,282.59,0,0,56,Rain,9/27/2016 20:00,1,2576
,282.45,0,0,56,Rain,9/27/2016 21:00,1,3382
,282.29,0,0,56,Rain,9/27/2016 22:00,1,1866
,282.18,0,0,48,Clouds,9/27/2016 23:00,1,952
,282.04,0,0,48,Clouds,9/28/2016 0:00,1,500
,281.91,0,0,48,Clouds,9/28/2016 1:00,1,312
,282.46,0,0,92,Clouds,9/28/2016 2:00,1,237
,282.46,0,0,92,Clouds,9/28/2016 3:00,1,341
,282.12,0,0,92,Clouds,9/28/2016 4:00,1,843
,281.74,0,0,56,Clouds,9/28/2016 5:00,1,2844
,282.04,0,0,56,Clouds,9/28/2016 6:00,1,5691
,282.73,0,0,56,Clouds,9/28/2016 7:00,1,6228
,283.85,0,0,92,Clouds,9/28/2016 8:00,1,5703
,285,0,0,12,Clouds,9/28/2016 9:00,1,4900
,285.62,0,0,12,Clouds,9/28/2016 10:00,1,4253
,286.92,0,0,12,Clouds,9/28/2016 11:00,1,4392
,288.02,0,0,56,Clouds,9/28/2016 12:00,1,4501
,288.29,0,0,56,Clouds,9/28/2016 13:00,1,4285
,288.76,0,0,88,Clouds,9/28/2016 14:00,1,4796
,288.8,0,0,88,Clouds,9/28/2016 15:00,1,5376
,288.72,0,0,88,Clouds,9/28/2016 16:00,1,6443
,288.58,0,0,88,Clouds,9/28/2016 17:00,1,5719
,288.16,0,0,88,Clouds,9/28/2016 18:00,1,4341
,287.32,0,0,88,Clouds,9/28/2016 19:00,1,3141
,286.63,0,0,0,Clear,9/28/2016 20:00,1,2534
,285.94,0,0,0,Clear,9/28/2016 21:00,1,2261
,284.55,0,0,0,Clear,9/28/2016 22:00,1,1156
,283.71,0,0,0,Clear,9/28/2016 23:00,1,713
,283.55,0,0,0,Clear,9/29/2016 0:00,1,420
,282.73,0,0,0,Clear,9/29/2016 1:00,1,359
,282.03,0,0,0,Clear,9/29/2016 2:00,1,253
,281.75,0,0,0,Clear,9/29/2016 3:00,1,359
,281.34,0,0,0,Clear,9/29/2016 4:00,1,841
,281.31,0.25,0,0,Rain,9/29/2016 5:00,1,2847
,280.77,0,0,0,Clear,9/29/2016 6:00,1,5830
,280.36,0,0,0,Clear,9/29/2016 7:00,1,6307
,280.93,0,0,0,Clear,9/29/2016 8:00,1,5836
,280.93,0,0,0,Clear,9/29/2016 9:00,1,4874
,285.83,0,0,0,Clear,9/29/2016 10:00,1,4365
,287.45,0,0,0,Clear,9/29/2016 11:00,1,4387
,289.06,0,0,12,Clouds,9/29/2016 12:00,1,4484
,290.93,0,0,12,Clouds,9/29/2016 13:00,1,4413
,291.74,0,0,0,Clear,9/29/2016 14:00,1,4569
,292.01,0,0,0,Clear,9/29/2016 15:00,1,5263
,293.24,0,0,0,Clear,9/29/2016 16:00,1,6299
,291.75,0,0,0,Clear,9/29/2016 17:00,1,5551
,290.36,0,0,0,Clear,9/29/2016 18:00,1,4132
,287.86,0,0,0,Clear,9/29/2016 19:00,1,3435
,285.91,0,0,0,Clear,9/29/2016 20:00,1,2765
,284.31,0,0,0,Clear,9/29/2016 21:00,1,2443
,284.37,0,0,0,Clear,9/29/2016 22:00,1,2076
,284.53,0,0,0,Clear,9/29/2016 23:00,1,1116
,284.26,0,0,0,Clear,9/30/2016 0:00,1,660
,283.99,0,0,0,Clear,9/30/2016 1:00,1,384
,283.17,0,0,0,Clear,9/30/2016 2:00,1,281
,282.43,0,0,0,Clear,9/30/2016 3:00,1,395
,282.87,0,0,0,Clear,9/30/2016 4:00,1,810
,283.23,0,0,0,Clear,9/30/2016 5:00,1,2588
,283.02,0,0,0,Clear,9/30/2016 6:00,1,5522
,283.17,0,0,0,Clear,9/30/2016 7:00,1,6301
,283.68,0,0,0,Clear,9/30/2016 8:00,1,5267
,284.03,0,0,0,Clear,9/30/2016 9:00,1,4692
,284.54,0,0,0,Clear,9/30/2016 10:00,1,4383
,286.93,0,0,0,Clear,9/30/2016 11:00,1,4607
,288.83,0,0,0,Clear,9/30/2016 12:00,1,4718
,291.58,0,0,0,Clear,9/30/2016 13:00,1,4443
,293.54,0,0,8,Clear,9/30/2016 14:00,1,4980
,294.43,0,0,8,Clear,9/30/2016 15:00,1,5183
,294.47,0,0,8,Clear,9/30/2016 16:00,1,5756
,293.16,0,0,24,Clouds,9/30/2016 17:00,1,5028
,292.06,0,0,24,Clouds,9/30/2016 18:00,1,4540
,289.84,0,0,24,Clouds,9/30/2016 19:00,1,3593
,288.59,0,0,36,Clouds,9/30/2016 20:00,1,2947
,287.93,0,0,36,Clouds,9/30/2016 21:00,1,3722
,287.37,0,0,36,Clouds,9/30/2016 22:00,1,2442
,286.61,0,0,20,Clouds,9/30/2016 23:00,1,1727
,286.22,0,0,20,Clouds,10/1/2016 0:00,1,1195
,285.6,0,0,20,Clouds,10/1/2016 1:00,1,776
,285.49,0,0,56,Clouds,10/1/2016 2:00,1,666
,284.59,0,0,56,Clouds,10/1/2016 3:00,1,448
,284.26,0,0,56,Clouds,10/1/2016 4:00,1,512
,284.14,0,0,24,Clouds,10/1/2016 5:00,1,958
,283.95,0,0,24,Clouds,10/1/2016 6:00,1,1655
,283.86,0,0,24,Clouds,10/1/2016 7:00,1,2535
,284.15,0,0,20,Clouds,10/1/2016 8:00,1,3462
,285.09,0,0,0,Clear,10/1/2016 9:00,1,3758
,285.8,0,0,0,Clear,10/1/2016 10:00,1,4089
,287.46,0,0,0,Clear,10/1/2016 11:00,1,4432
,291.29,0,0,12,Clouds,10/1/2016 12:00,1,4557
,293.8,0,0,12,Clouds,10/1/2016 13:00,1,4421
,294.8,0,0,12,Clouds,10/1/2016 14:00,1,4289
,295.51,0,0,0,Clear,10/1/2016 15:00,1,4361
,298.03,0,0,0,Clear,10/1/2016 16:00,1,4109
,294.26,0,0,0,Clear,10/1/2016 17:00,1,3927
,293.01,0,0,0,Clear,10/1/2016 18:00,1,3800
,290.55,0,0,0,Clear,10/1/2016 19:00,1,3434
,288.6,0,0,0,Clear,10/1/2016 20:00,1,2937
,287.76,0,0,0,Clear,10/1/2016 21:00,1,2787
,288.15,0,0,0,Clear,10/1/2016 22:00,1,2981
,285.69,0,0,0,Clear,10/1/2016 23:00,1,2165
,285.8,0,0,32,Clouds,10/2/2016 0:00,1,1794
,284.75,0,0,32,Clouds,10/2/2016 1:00,1,776
,284.25,0,0,32,Clouds,10/2/2016 2:00,1,666
,283.75,0,0,8,Clear,10/2/2016 3:00,1,413
,283.27,0,0,8,Clear,10/2/2016 4:00,1,380
,282.87,0,0,8,Clear,10/2/2016 5:00,1,550
,282.55,0,0,0,Clear,10/2/2016 6:00,1,910
,282.3,0,0,0,Clear,10/2/2016 7:00,1,1324
,283.01,0,0,0,Clear,10/2/2016 8:00,1,2008
,284.11,0,0,0,Clear,10/2/2016 9:00,1,2734
,286.88,0,0,0,Clear,10/2/2016 10:00,1,3592
,290.7,0,0,0,Clear,10/2/2016 11:00,1,3882
,294.52,0,0,0,Clear,10/2/2016 12:00,1,3962
,296.44,0,0,0,Clear,10/2/2016 13:00,1,4044
,296.68,0,0,0,Clear,10/2/2016 14:00,1,4028
,296.8,0,0,8,Clear,10/2/2016 15:00,1,4043
,298.49,0,0,8,Clear,10/2/2016 16:00,1,4335
,295.59,0,0,8,Clear,10/2/2016 17:00,1,4397
,293.82,0,0,0,Clear,10/2/2016 18:00,1,3944
,290.19,0,0,0,Clear,10/2/2016 19:00,1,4191
,288.12,0,0,0,Clear,10/2/2016 20:00,1,3221
,287.21,0,0,0,Clear,10/2/2016 21:00,1,2190
,286.38,0,0,0,Clear,10/2/2016 22:00,1,1468
,285.64,0,0,0,Clear,10/2/2016 23:00,1,958
,285.69,0,0,0,Clear,10/3/2016 0:00,1,552
,285.36,0,0,0,Clear,10/3/2016 1:00,1,407
,284.82,0,0,0,Clear,10/3/2016 2:00,1,264
,284.81,0,0,0,Clear,10/3/2016 3:00,1,341
,282.55,0,0,0,Clear,10/3/2016 4:00,1,852
,283.81,0,0,0,Clear,10/3/2016 5:00,1,2659
,284.05,0,0,0,Clear,10/3/2016 6:00,1,5531
,283.87,0,0,0,Clear,10/3/2016 7:00,1,6066
,284.76,0,0,0,Clear,10/3/2016 8:00,1,4873
,285.81,0,0,0,Clear,10/3/2016 9:00,1,4477
,289.11,0,0,0,Clear,10/3/2016 10:00,1,4041
,292.56,0,0,0,Clear,10/3/2016 11:00,1,4277
,296.44,0,0,0,Clear,10/3/2016 12:00,1,4366
,297.94,0,0,0,Clear,10/3/2016 13:00,1,4298
,297.5,0,0,0,Clear,10/3/2016 14:00,1,4520
,297.15,0,0,0,Clear,10/3/2016 15:00,1,5179
,298.91,0,0,0,Clear,10/3/2016 16:00,1,6510
,296.17,0,0,0,Clear,10/3/2016 17:00,1,6015
,294.55,0,0,0,Clear,10/3/2016 18:00,1,4305
,292.6,0,0,0,Clear,10/3/2016 19:00,1,2945
,291.48,0,0,0,Clear,10/3/2016 20:00,1,2159
,290.75,0,0,8,Clear,10/3/2016 21:00,1,1802
,290.12,0,0,8,Clear,10/3/2016 22:00,1,1405
,289.36,0,0,8,Clear,10/3/2016 23:00,1,1000
,288.53,0,0,12,Clouds,10/4/2016 0:00,1,713
,287.93,0,0,12,Clouds,10/4/2016 1:00,1,671
,287.72,0,0,12,Clouds,10/4/2016 2:00,1,557
,287.42,0,0,44,Clouds,10/4/2016 3:00,1,560
,287.5,0,0,44,Clouds,10/4/2016 4:00,1,1018
,287.53,0,0,44,Clouds,10/4/2016 5:00,1,3047
,287.8,0,0,64,Clouds,10/4/2016 6:00,1,5869
,287.59,0,0,64,Clouds,10/4/2016 7:00,1,6199
,287.14,1.02,0,64,Rain,10/4/2016 8:00,1,5460
,287.23,0.76,0,64,Rain,10/4/2016 9:00,1,4967
,287.87,0.3,0,64,Rain,10/4/2016 10:00,1,4089
,289.36,0,0,64,Rain,10/4/2016 11:00,1,4202
,291.86,0,0,64,Rain,10/4/2016 12:00,1,4452
,293.58,0,0,64,Rain,10/4/2016 13:00,1,4532
,297.04,0,0,64,Rain,10/4/2016 14:00,1,5155
,296.6,0,0,48,Clouds,10/4/2016 15:00,1,5619
,295.82,0,0,48,Clouds,10/4/2016 16:00,1,6177
,295.38,0,0,48,Clouds,10/4/2016 17:00,1,5749
,294.66,0,0,92,Clouds,10/4/2016 18:00,1,4177
,293.23,0,0,92,Clouds,10/4/2016 19:00,1,2964
,292.05,0.51,0,92,Rain,10/4/2016 20:00,1,2372
,290.77,0.4,0,100,Rain,10/4/2016 21:00,1,2101
,289.83,1.14,0,100,Rain,10/4/2016 22:00,1,1266
,289.59,1.16,0,100,Rain,10/4/2016 23:00,1,1138
,289.1,1.02,0,88,Rain,10/5/2016 0:00,1,514
,288.9,2.03,0,88,Rain,10/5/2016 1:00,1,314
,287.01,7.05,0,88,Rain,10/5/2016 2:00,1,243
,286.4,2.73,0,92,Rain,10/5/2016 3:00,1,316
,286.45,1.11,0,92,Rain,10/5/2016 4:00,1,850
,291.097,0,0,92,Rain,10/5/2016 5:00,1,2665
,287.246,0,0,80,Rain,10/5/2016 6:00,1,5487
,287.246,0,0,80,Rain,10/5/2016 7:00,1,6046
,287.246,0,0,80,Rain,10/5/2016 8:00,1,5909
,286.665,0,0,0,Clear,10/5/2016 9:00,1,4859
,286.665,0,0,0,Clear,10/5/2016 10:00,1,4293
,286.665,0,0,0,Clear,10/5/2016 11:00,1,4469
,287.86,0,0,0,Clear,10/5/2016 12:00,1,4581
,287.86,0,0,0,Clear,10/5/2016 13:00,1,4477
,287.86,0,0,0,Clear,10/5/2016 14:00,1,4949
,288.774,0,0,0,Clear,10/5/2016 15:00,1,5355
,288.774,0,0,0,Clear,10/5/2016 16:00,1,5905
,288.774,0,0,0,Clear,10/5/2016 17:00,1,5687
,286.381,0,0,0,Clear,10/5/2016 18:00,1,4226
,286.381,0,0,0,Clear,10/5/2016 19:00,1,3243
,286.381,0,0,0,Clear,10/5/2016 20:00,1,2619
,283.973,0,0,0,Clear,10/5/2016 21:00,1,2456
,283.973,0,0,0,Clear,10/5/2016 22:00,1,1886
,283.973,0,0,0,Clear,10/5/2016 23:00,1,2110
,282.715,0,0,0,Clear,10/6/2016 0:00,1,649
,282.715,0,0,0,Clear,10/6/2016 1:00,1,429
,281.639,0,0,0,Clear,10/6/2016 2:00,1,274
,281.639,0,0,0,Clear,10/6/2016 3:00,1,324
,281.639,0,0,0,Clear,10/6/2016 4:00,1,830
,280.091,0,0,0,Clear,10/6/2016 5:00,1,2704
,280.091,0,0,0,Clear,10/6/2016 6:00,1,5668
,280.091,0,0,0,Clear,10/6/2016 7:00,1,6170
,284.001,0,0,36,Clouds,10/6/2016 8:00,1,5694
,283.9790000000001,0,0,0,Clear,10/6/2016 9:00,1,4672
,283.9790000000001,0,0,0,Clear,10/6/2016 10:00,1,4341
,283.9790000000001,0,0,0,Clear,10/6/2016 11:00,1,4431
,287.271,0,0,0,Clear,10/6/2016 12:00,1,4483
